REGION,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,FLOODS,ANNUAL_RAINFALL
region_837,746.7,842.26,487.4,317.98,157.48,69.66,46.75,2.86,318.91,328.21,490.24,935.13,NO,4743.58
region_838,1169.23,1114.25,666.39,475.47,173.72,43.09,43.71,33.06,469.37,687.58,733.21,722.71,YES,6331.79
region_839,791.56,753.97,702.02,343.39,77.92,65.58,8.22,30.41,408.62,199.9,575.37,546.23,NO,4503.19
region_840,724.71,1086.47,461.03,393.66,94.75,58.02,32.29,7.81,240.08,634.57,633.16,849.91,YES,5216.46
region_841,1071.22,1030.76,599.97,536.87,130.13,47.03,57.23,4.02,422.17,670.67,348.63,588.36,YES,5507.0599999999995
region_842,1081.53,937.62,572.8,316.11,173.4,23.23,34.64,29.8,361.85,343.51,480.72,954.79,YES,5310.0
region_843,1058.95,971.92,708.59,477.36,207.62,30.24,16.97,17.06,285.95,229.26,403.97,985.02,YES,5392.91
region_844,998.14,1090.71,694.71,545.33,71.11,59.94,55.27,18.46,363.62,673.44,517.83,649.39,YES,5737.95
region_845,950.39,1191.92,698.8,593.23,152.41,44.52,44.25,2.47,392.74,326.03,556.33,722.04,YES,5675.129999999999
region_846,692.62,1117.53,723.76,355.51,171.23,25.26,43.36,4.72,155.09,311.78,553.77,597.48,YES,4752.110000000001
region_847,622.82,895.87,746.72,378.74,210.86,52.77,30.8,15.56,282.78,216.58,243.47,971.25,NO,4668.219999999999
region_848,681.62,887.14,601.5,483.76,190.49,57.18,29.32,9.32,456.56,455.33,524.66,686.97,NO,5063.85
region_849,936.62,884.19,630.91,410.1,94.88,70.84,9.91,17.27,379.53,565.41,254.09,910.58,YES,5164.33
region_850,917.12,765.9,526.08,390.92,102.22,54.1,45.61,19.09,190.23,139.05,325.82,588.46,NO,4064.6000000000004
region_851,1198.78,1182.81,623.29,590.24,99.77,52.33,28.46,19.36,313.78,134.43,551.24,732.43,YES,5526.92
region_852,946.82,1116.71,738.81,578.7,86.52,25.29,42.22,19.27,477.43,437.72,697.42,764.73,YES,5931.639999999999
region_853,994.95,956.31,558.46,338.3,209.36,79.69,24.16,10.14,299.06,616.33,725.33,711.52,YES,5523.610000000001
region_854,618.45,1191.23,505.32,504.77,128.36,69.88,41.96,31.43,175.39,132.47,643.91,889.99,YES,4933.16
region_855,863.98,805.87,585.84,322.54,107.01,38.27,23.51,28.5,372.93,239.45,477.96,531.81,NO,4397.67
region_856,1074.58,1069.4,611.99,550.26,79.4,41.05,3.42,14.46,373.76,427.42,306.16,863.11,YES,5415.01
region_857,613.35,1119.17,633.32,452.11,160.73,59.18,7.99,20.79,324.81,261.06,671.99,667.6,NO,4992.1
region_858,846.76,770.91,668.48,415.72,195.79,21.47,28.26,13.04,222.84,513.69,365.72,728.21,NO,4790.89
region_859,835.65,845.91,528.56,320.03,207.46,46.82,13.61,9.04,332.92,648.12,509.95,615.34,NO,4913.41
region_860,1020.27,754.2,528.71,463.1,184.25,40.1,56.86,4.51,123.34,637.95,312.87,962.35,YES,5088.510000000001
region_861,1101.07,755.96,549.39,359.69,110.7,53.17,16.86,16.19,424.51,657.73,714.8,635.28,YES,5395.349999999999
region_862,1062.57,810.84,465.43,577.79,202.92,44.02,12.15,4.08,166.91,138.29,691.74,908.88,YES,5085.62
region_863,1033.7,1071.33,673.71,522.12,140.29,25.17,13.55,28.08,399.54,328.95,472.74,509.2,YES,5218.379999999999
region_864,1037.26,914.56,453.5,356.97,117.91,45.89,32.3,26.93,438.77,642.78,796.94,958.3,YES,5822.11
region_865,1086.06,1117.98,662.85,424.94,85.5,32.21,21.58,22.24,281.36,327.94,342.01,744.64,YES,5149.31
region_866,739.48,758.62,495.99,337.08,81.63,51.44,14.31,22.68,271.43,301.14,796.6,952.07,NO,4822.469999999999
region_867,833.79,812.2,467.56,426.09,95.08,67.54,51.29,16.14,335.52,402.34,453.75,812.4,NO,4773.7
region_868,659.48,996.12,456.26,347.55,233.13,47.01,47.73,9.14,149.55,684.25,639.93,718.26,NO,4988.410000000001
region_869,721.82,752.31,697.0,499.5,153.46,55.52,29.99,0.57,456.79,651.5,673.76,890.59,NO,5582.81
region_870,1021.87,1066.51,560.09,432.99,220.67,24.75,41.59,2.83,312.75,624.99,737.0,684.22,YES,5730.26
region_871,644.39,865.99,696.37,544.4,134.41,60.73,17.51,28.06,203.78,656.54,245.89,963.35,YES,5061.420000000001
region_872,1144.33,703.91,513.06,520.01,125.41,56.25,10.35,14.36,158.73,219.88,664.07,549.26,YES,4679.62
region_873,805.16,1055.11,684.78,561.74,174.42,21.95,16.4,7.2,325.61,305.95,725.07,625.28,YES,5308.669999999999
region_874,790.55,803.91,651.28,433.52,199.5,23.82,31.37,11.25,327.09,500.68,373.34,543.34,NO,4689.65
region_875,938.2,1067.82,723.66,377.25,121.71,42.45,29.58,11.43,443.23,513.67,314.15,570.21,YES,5153.359999999999
region_876,718.42,802.54,608.61,381.5,150.69,74.45,15.62,30.18,142.97,392.8,413.34,888.93,NO,4620.05
region_877,1023.22,946.83,620.28,429.73,85.36,55.37,59.58,7.97,182.86,401.1,363.44,501.44,YES,4677.179999999999
region_878,1112.39,1088.57,497.32,519.13,203.6,41.41,39.8,24.58,132.41,224.66,450.8,569.22,YES,4903.89
region_879,638.03,701.47,524.46,481.39,184.65,37.76,18.52,4.4,417.65,656.48,604.35,725.93,NO,4995.090000000001
region_880,921.7,776.8,703.82,571.59,127.66,34.46,5.66,9.45,358.31,213.48,629.49,904.65,YES,5257.07
region_881,1152.65,1076.2,519.78,528.97,82.87,38.3,59.93,22.11,157.87,152.34,321.98,870.67,YES,4983.67
region_882,1086.4,965.71,597.48,474.41,148.92,75.12,40.4,32.98,216.96,691.36,788.86,964.53,YES,6083.129999999999
region_883,992.51,1075.09,664.76,497.47,96.07,78.63,56.66,14.15,170.42,360.35,261.27,645.5,YES,4912.88
region_884,1144.96,1165.89,580.13,568.73,225.75,23.57,24.97,9.86,336.23,617.57,449.82,885.15,YES,6032.63
region_885,951.41,1013.63,717.05,354.31,187.43,45.54,23.87,14.0,156.77,187.13,732.64,700.72,YES,5084.5
region_886,734.04,847.71,499.19,345.32,99.86,66.67,23.82,32.36,356.18,695.1,287.66,787.34,NO,4775.25
region_887,839.91,981.37,626.36,367.87,179.64,72.14,49.65,25.27,406.62,647.48,483.44,631.89,NO,5311.639999999999
region_888,1196.65,931.69,492.28,573.82,96.9,50.15,19.22,3.41,123.22,521.72,525.92,853.33,YES,5388.3099999999995
region_889,879.47,836.02,633.97,466.63,111.32,23.9,11.72,34.92,206.83,204.95,694.85,554.42,NO,4659.0
region_890,942.18,1052.09,660.47,564.37,181.43,47.64,20.08,3.55,161.25,288.33,591.72,748.26,YES,5261.37
region_891,1127.11,942.61,629.9,478.05,220.79,61.17,36.43,17.29,173.16,551.76,435.26,989.1,YES,5662.63
region_892,973.0,1067.34,719.33,413.0,95.8,31.84,27.21,30.21,363.84,261.15,650.1,567.66,YES,5200.4800000000005
region_893,625.06,1162.36,468.7,483.58,187.36,20.36,32.17,27.25,279.69,374.78,344.97,716.94,NO,4723.220000000001
region_894,1185.69,810.32,485.59,328.73,186.05,46.89,18.92,16.04,123.03,518.87,600.0,771.89,YES,5092.020000000001
region_895,945.15,997.42,471.3,480.28,219.23,24.24,26.65,3.51,193.26,555.12,317.81,754.49,YES,4988.46
region_896,727.36,941.41,585.39,580.08,207.38,64.46,49.87,33.87,315.21,340.69,614.37,524.56,NO,4984.65
region_897,1167.48,702.57,492.35,514.56,159.61,44.7,43.45,19.15,368.08,234.32,510.7,817.89,YES,5074.860000000001
region_898,871.03,1162.64,633.06,388.45,152.05,49.2,30.52,0.44,294.65,676.27,712.38,903.42,YES,5874.11
region_899,922.21,1166.59,516.03,541.48,172.88,75.94,27.32,10.44,448.16,342.5,641.27,503.48,YES,5368.299999999999
region_900,602.87,898.38,584.45,355.18,94.51,37.92,2.03,13.53,143.21,321.75,300.46,827.13,NO,4181.42
region_901,736.05,1167.68,475.19,576.01,212.2,26.32,39.27,22.62,189.15,425.67,628.91,797.46,YES,5296.530000000001
region_902,712.02,1110.68,589.03,382.93,121.92,35.52,14.68,8.19,441.77,685.43,621.62,523.14,YES,5246.93
region_903,975.04,747.21,686.77,492.1,161.36,66.5,5.76,23.54,272.73,529.84,307.66,533.57,NO,4802.08
region_904,973.31,835.88,501.34,421.53,105.79,47.84,48.23,14.78,254.02,697.58,644.86,986.37,YES,5531.530000000001
region_905,738.6,826.01,523.08,380.52,92.97,52.1,51.18,34.67,172.82,532.95,578.72,926.33,NO,4909.95
region_906,901.4,839.74,692.61,388.59,96.61,61.24,16.68,20.92,159.56,247.5,764.04,895.27,YES,5084.16
region_907,857.79,1086.1,512.58,448.09,232.73,25.48,59.61,20.62,435.29,390.11,355.68,685.15,NO,5109.23
region_908,1136.64,756.15,526.8,593.42,181.1,64.31,48.83,14.5,237.77,693.4,286.59,957.36,YES,5496.87
region_909,877.58,974.27,627.79,342.62,145.7,50.59,35.5,21.97,341.54,174.41,381.76,821.69,YES,4795.42
region_910,603.78,711.24,680.84,579.39,178.9,65.59,58.29,24.71,497.88,625.73,754.23,909.73,NO,5690.3099999999995
region_911,857.49,811.41,729.51,432.75,177.73,79.14,21.26,25.75,338.99,567.56,792.24,668.59,NO,5502.42
region_912,1134.48,1146.61,538.71,539.28,130.59,53.27,19.38,29.07,322.6,143.35,340.94,792.64,YES,5190.92
region_913,854.52,929.54,728.47,497.72,76.65,38.17,51.66,24.92,490.31,507.06,346.94,821.3,NO,5367.26
region_914,613.24,823.98,713.39,532.18,123.24,23.26,37.22,30.31,490.92,448.73,716.42,689.25,NO,5242.139999999999
region_915,1021.16,1140.13,588.86,504.24,147.48,39.04,44.82,10.38,252.75,642.39,484.96,884.25,YES,5760.460000000001
region_916,632.47,1183.46,592.38,329.95,85.69,74.25,6.83,33.09,171.92,143.89,495.76,656.18,YES,4405.87
region_917,807.59,1125.82,465.76,358.5,202.04,76.27,35.0,23.96,394.49,471.67,519.74,845.42,YES,5326.26
region_918,847.4,700.24,609.33,468.68,120.61,47.81,29.45,20.97,499.41,586.51,593.64,659.71,NO,5183.759999999999
region_919,1187.66,1139.36,662.7,330.45,113.77,25.47,19.43,32.47,386.88,649.9,636.31,887.91,YES,6072.3099999999995
region_920,1182.08,863.5,686.84,354.48,134.54,24.46,15.31,3.44,232.52,454.75,654.87,620.28,YES,5227.07
region_921,1008.59,1196.22,619.53,596.6,88.53,58.28,46.54,18.61,196.75,222.98,298.64,716.35,YES,5067.620000000001
region_922,1090.49,964.8,599.87,375.07,101.79,54.72,17.19,17.98,483.05,338.2,284.43,997.37,YES,5324.96
region_923,1114.21,979.93,595.94,570.99,147.08,62.11,53.18,23.29,458.89,477.78,319.78,904.99,YES,5708.169999999999
region_924,903.61,1166.12,737.09,583.39,145.46,36.01,58.9,1.03,381.25,451.52,389.68,549.07,YES,5403.130000000001
region_925,1178.47,783.54,607.31,553.4,196.07,48.19,23.98,16.79,192.82,183.91,721.58,682.82,YES,5188.88
region_926,996.19,943.18,685.76,451.17,225.34,77.26,42.66,8.47,456.98,407.74,449.04,808.93,NO,5552.72
region_927,760.19,851.86,605.36,528.55,161.65,23.15,36.99,30.51,153.48,328.34,757.13,935.57,YES,5172.78
region_928,821.95,856.66,457.13,334.24,164.12,79.9,49.52,26.26,451.11,328.11,370.37,727.85,NO,4667.220000000001
region_929,673.89,716.9,504.36,524.49,195.24,28.7,45.84,11.7,413.25,348.68,488.01,871.5,NO,4822.5599999999995
region_930,831.42,1077.48,476.24,478.89,75.79,22.63,29.38,4.17,481.42,532.48,394.4,835.83,YES,5240.13
region_931,751.27,775.64,737.0,487.59,139.37,22.97,12.05,19.6,138.14,569.77,649.33,886.28,NO,5189.009999999999
region_932,1016.53,740.67,612.37,558.42,139.8,33.86,43.3,34.83,330.79,292.29,621.99,916.9,YES,5341.75
region_933,828.93,1186.84,617.91,533.49,227.56,30.16,26.19,2.63,499.68,139.17,597.55,643.58,YES,5333.69
region_934,863.59,715.44,630.27,395.86,78.36,55.39,4.1,28.7,207.85,171.15,713.97,556.17,NO,4420.85
region_935,1000.35,817.1,717.84,430.46,102.29,39.79,6.49,31.18,338.64,369.72,782.9,971.13,YES,5607.889999999999
region_936,930.07,1183.83,480.25,377.56,81.12,33.09,48.75,1.08,380.11,514.69,440.76,903.34,YES,5374.650000000001
region_937,760.27,791.69,729.48,551.13,229.71,50.28,16.07,13.46,408.48,480.07,386.06,998.79,NO,5415.490000000001
region_938,616.91,780.09,574.41,361.12,127.49,68.85,14.29,19.46,424.34,379.62,711.58,877.59,NO,4955.749999999999
region_939,1003.46,971.87,590.04,391.16,78.69,79.3,31.88,29.7,463.1,348.1,260.79,509.74,NO,4757.83
region_940,957.52,731.43,551.06,505.51,75.29,27.8,22.67,30.87,232.98,674.2,403.28,837.23,NO,5049.84
region_941,761.71,1172.3,668.17,582.68,79.96,37.67,59.14,19.97,394.98,255.67,545.46,886.21,YES,5463.919999999999
region_942,1128.74,1179.03,525.12,328.31,126.66,73.45,8.05,23.14,483.18,484.72,522.14,972.8,YES,5855.34
region_943,778.34,1161.97,529.92,383.89,167.47,59.27,29.96,33.79,496.53,591.3,240.68,749.07,YES,5222.19
region_944,817.34,769.13,450.45,585.32,197.17,77.11,53.19,9.13,323.57,424.85,683.95,695.97,NO,5087.180000000001
region_945,736.48,1085.67,714.91,479.66,114.17,46.42,21.94,7.66,273.23,597.31,695.69,856.53,YES,5629.669999999999
region_946,853.97,746.14,618.76,389.18,125.31,63.03,16.33,2.27,459.7,670.64,528.85,560.95,NO,5035.129999999999
region_947,781.75,803.92,478.26,544.79,121.03,73.07,44.24,22.47,268.98,339.28,490.58,717.76,NO,4686.13
region_948,664.64,712.96,708.04,328.04,222.49,61.33,55.43,27.93,344.62,676.82,676.57,781.27,NO,5260.139999999999
region_949,838.0,706.96,589.95,450.81,212.83,26.68,50.65,31.85,256.21,156.78,669.34,685.42,NO,4675.48
region_950,930.94,1134.94,655.4,452.92,136.34,73.91,7.88,15.94,148.3,424.27,727.9,877.89,YES,5586.630000000001
region_951,890.24,1105.25,523.01,400.43,74.91,31.48,29.4,25.52,488.2,295.45,408.28,744.83,YES,5016.999999999999
region_952,994.26,858.02,574.11,457.31,199.44,59.87,5.2,23.03,142.52,398.35,664.03,780.95,YES,5157.089999999999
region_953,618.73,931.06,741.92,508.92,114.17,70.41,56.81,19.59,233.78,336.0,278.7,843.28,NO,4753.37
region_954,948.36,866.01,473.59,454.12,200.83,71.72,58.34,32.36,254.09,599.7,430.74,818.06,NO,5207.92
region_955,954.77,988.19,694.5,597.1,203.65,75.5,40.18,26.17,356.75,375.69,756.07,840.72,YES,5909.29
region_956,998.97,861.79,675.67,378.18,157.74,72.5,36.46,12.36,435.42,394.5,566.85,628.01,NO,5218.45
region_957,816.23,806.73,665.48,385.23,207.17,29.78,43.06,30.98,390.95,569.41,594.52,513.37,NO,5052.91
region_958,821.96,921.99,456.6,499.66,93.38,63.92,12.82,26.37,156.68,182.85,612.72,596.04,NO,4444.99
region_959,912.57,788.12,464.25,457.52,75.86,42.75,53.59,31.5,232.26,504.46,233.55,773.64,NO,4570.070000000001
region_960,1049.17,1198.56,470.52,555.0,80.74,78.99,17.54,2.64,207.29,575.43,629.8,624.95,YES,5490.629999999999
region_961,742.27,914.12,555.54,456.49,156.7,57.38,54.81,15.67,178.81,659.17,605.35,783.72,NO,5180.030000000001
region_962,1016.46,948.81,714.61,576.95,135.78,46.19,53.9,15.92,197.88,629.76,490.71,796.29,YES,5623.26
region_963,687.2,781.31,500.63,420.4,190.92,33.25,46.8,30.05,350.26,229.25,277.8,978.98,NO,4526.85
region_964,1090.2,928.79,461.4,567.49,126.1,44.83,39.94,19.25,372.26,580.64,502.47,564.11,YES,5297.4800000000005
region_965,678.94,789.63,518.31,383.74,218.61,22.3,33.28,4.31,196.5,336.2,734.18,901.88,NO,4817.88
region_966,883.22,925.23,736.75,531.45,107.13,55.97,8.1,13.88,485.6,383.06,671.84,789.75,YES,5591.98
region_967,797.98,1191.33,675.23,335.03,162.17,39.42,32.3,20.11,251.7,238.48,575.01,610.26,YES,4929.02
region_968,935.67,756.89,601.54,517.45,100.25,52.3,48.9,28.3,441.96,280.14,336.63,554.36,NO,4654.39
region_969,811.52,819.17,560.42,515.42,124.47,47.46,34.04,5.86,181.03,307.84,513.86,913.75,NO,4834.84
region_970,950.98,1184.08,693.9,558.76,96.97,75.45,32.84,20.95,355.66,348.3,369.38,939.61,YES,5626.879999999999
region_971,634.89,820.5,591.92,503.54,104.96,57.31,16.8,4.67,377.27,657.2,385.59,748.29,NO,4902.9400000000005
region_972,809.46,965.78,557.01,554.86,208.77,46.11,7.13,26.09,155.89,492.72,656.81,848.57,YES,5329.200000000001
region_973,979.41,754.4,538.78,558.1,102.4,27.96,47.06,16.74,297.62,545.94,243.73,952.3,YES,5064.44
region_974,1021.3,723.44,617.24,534.65,89.36,77.49,16.73,16.43,425.4,489.84,738.38,599.87,NO,5350.13
region_975,1178.56,957.37,454.78,343.81,103.59,46.99,6.73,14.81,186.55,171.64,418.48,923.13,YES,4806.44
region_976,767.16,940.83,696.23,484.54,112.38,37.25,6.41,21.39,236.72,163.52,368.64,851.76,YES,4686.83
region_977,1107.78,993.72,716.73,536.15,98.27,57.11,53.7,9.88,361.5,594.44,501.51,718.86,YES,5749.650000000001
region_978,904.33,792.14,584.75,436.24,165.74,53.35,19.43,20.89,296.84,209.11,702.08,546.11,NO,4731.009999999999
region_979,948.63,916.04,601.36,381.2,119.07,42.99,28.34,4.33,231.92,498.41,655.69,967.46,YES,5395.44
region_980,836.67,870.24,673.63,417.92,121.07,43.64,54.96,13.1,159.8,152.62,450.9,530.06,NO,4324.610000000001
region_981,721.82,814.55,644.12,358.66,135.12,53.43,2.96,16.89,149.21,514.32,550.55,506.63,NO,4468.259999999999
region_982,690.2,779.05,709.18,341.12,121.83,35.98,41.73,11.48,138.76,147.71,744.98,500.36,NO,4262.38
region_983,761.88,857.13,680.14,559.04,118.36,51.62,3.05,29.4,304.89,281.1,712.15,986.83,YES,5345.59
region_984,1171.15,969.64,528.13,386.1,154.81,72.37,34.41,21.27,338.06,192.89,494.08,640.32,YES,5003.23
region_985,1102.82,1183.05,666.45,514.51,215.03,64.2,43.8,31.84,428.8,312.96,566.44,684.08,YES,5813.98
region_986,864.8,1048.14,497.24,509.18,144.61,56.64,28.5,16.16,327.87,391.41,343.33,716.62,NO,4944.5
region_987,684.4,1112.51,615.61,534.75,124.88,28.26,15.11,0.68,249.65,178.81,744.85,987.29,YES,5276.8
region_988,676.77,997.83,573.05,530.06,195.84,32.11,28.81,31.94,335.71,477.25,742.01,932.1,YES,5553.4800000000005
region_989,1118.19,807.36,588.17,499.9,187.0,57.13,44.65,14.11,243.26,601.05,555.64,945.7,YES,5662.160000000001
region_990,896.31,815.73,521.68,514.86,176.86,28.89,11.92,11.8,202.38,631.66,478.53,854.14,NO,5144.76
region_991,655.49,974.87,479.07,521.11,178.11,37.75,39.32,21.49,491.92,383.34,436.84,626.52,NO,4845.83
region_992,972.57,1170.45,570.81,394.35,103.71,23.09,32.02,22.5,298.3,469.8,548.62,767.56,YES,5373.780000000001
region_993,776.62,1055.11,642.71,464.13,105.65,24.84,2.83,14.72,137.24,137.96,644.88,851.6,YES,4858.290000000001
region_994,905.15,928.23,678.66,375.91,153.36,44.66,40.45,5.02,292.91,208.3,404.77,873.65,YES,4911.07
region_995,1012.88,829.56,711.47,474.89,89.1,70.83,56.36,29.76,225.74,210.96,608.95,784.17,YES,5104.67
region_996,717.74,923.04,577.65,342.72,192.47,43.15,47.52,13.33,222.16,505.66,259.52,664.06,NO,4509.019999999999
region_997,919.15,1109.7,543.09,427.92,123.67,54.27,25.4,20.87,157.8,358.82,445.45,832.75,YES,5018.89
region_998,750.98,807.67,586.87,327.72,232.13,74.15,37.19,17.85,308.82,196.2,474.24,946.02,NO,4759.84
region_999,862.04,753.94,520.27,317.49,217.81,34.99,25.33,4.12,215.49,242.47,326.76,742.93,NO,4263.639999999999
region_1000,640.32,1046.2,530.82,337.51,126.68,73.17,5.52,8.33,279.81,168.8,682.78,848.95,YES,4748.89
region_1001,1106.08,1101.83,498.73,323.32,219.31,57.07,28.02,13.71,150.19,533.05,525.86,857.42,YES,5414.59
region_1002,1057.8,730.06,679.5,340.86,100.33,40.44,34.81,32.1,435.23,661.16,277.25,761.1,YES,5150.64
region_1003,731.58,1193.24,714.47,588.08,87.62,41.47,36.93,12.47,456.1,613.52,332.6,742.25,YES,5550.33
region_1004,928.15,1103.12,466.4,536.77,236.55,50.71,23.51,28.7,155.05,247.9,474.35,609.95,YES,4861.160000000001
region_1005,824.32,1188.51,726.96,589.68,174.24,33.82,11.63,15.54,366.97,226.73,746.4,987.27,YES,5892.07
region_1006,836.13,872.32,644.96,345.03,114.55,60.66,11.1,30.8,138.86,514.44,631.21,540.16,NO,4740.219999999999
region_1007,617.62,801.95,628.09,569.74,203.48,69.64,19.65,23.64,403.36,178.99,710.97,692.51,NO,4919.640000000001
region_1008,1120.39,1002.15,492.07,402.39,172.4,34.14,52.76,33.87,439.65,687.67,795.05,890.29,YES,6122.83
region_1009,791.72,1049.87,692.02,370.03,155.84,27.22,20.78,24.87,187.31,135.8,382.15,866.2,YES,4703.8099999999995
region_1010,1123.08,954.56,582.04,325.03,111.53,75.74,28.25,34.55,342.67,266.35,517.41,523.33,YES,4884.54
region_1011,1183.86,966.39,512.57,341.22,197.57,55.95,52.73,5.03,131.87,602.61,520.94,582.86,YES,5153.599999999999
region_1012,816.95,872.0,625.15,567.86,93.04,32.66,9.32,32.97,145.78,647.73,449.46,800.49,NO,5093.41
region_1013,928.01,1171.81,674.68,529.57,162.87,45.36,7.6,1.14,353.1,332.67,597.09,818.6,YES,5622.5
region_1014,942.02,1044.12,538.5,572.73,136.77,74.53,42.45,31.87,281.73,602.48,721.02,956.73,YES,5944.949999999999
region_1015,1047.85,832.18,565.83,417.5,217.3,72.64,52.87,1.41,131.27,546.96,718.74,571.91,NO,5176.459999999999
region_1016,1137.52,956.47,584.46,356.17,190.46,46.61,10.7,9.37,378.39,588.72,496.26,864.09,YES,5619.22
region_1017,815.13,708.94,595.88,514.84,138.33,52.74,6.48,23.37,373.05,485.15,448.44,980.77,NO,5143.120000000001
region_1018,620.94,1070.95,741.38,572.72,115.28,24.38,45.9,11.85,489.83,363.39,657.36,566.63,NO,5280.61
region_1019,1086.94,1106.94,509.9,505.98,96.75,65.91,46.75,8.18,175.47,187.33,335.77,969.52,YES,5095.4400000000005
region_1020,717.51,1074.74,676.18,341.36,148.92,41.18,20.58,19.24,139.59,475.96,748.03,708.6,YES,5111.89
region_1021,921.93,1040.19,596.27,409.15,96.81,64.54,16.79,9.45,126.49,517.9,378.64,633.2,YES,4811.36
region_1022,1087.46,741.56,722.98,473.89,77.31,41.77,19.94,25.28,328.88,670.18,328.12,601.69,YES,5119.0599999999995
region_1023,914.79,936.92,619.64,453.13,223.02,67.49,8.83,10.63,439.04,156.3,241.74,756.42,NO,4827.95
region_1024,668.49,806.2,560.91,494.52,199.73,79.01,1.41,23.29,458.75,282.45,525.73,690.74,NO,4791.23
region_1025,705.36,785.01,557.02,344.06,139.34,43.1,55.95,4.84,413.54,217.6,463.02,755.76,NO,4484.599999999999
region_1026,822.78,924.34,572.61,457.89,211.89,48.65,34.21,14.01,216.28,358.91,436.95,625.07,NO,4723.59
region_1027,972.07,1167.02,635.09,364.88,85.71,31.06,13.72,20.25,127.5,561.61,420.37,650.35,YES,5049.630000000001
region_1028,1029.36,1055.35,667.18,381.97,102.91,60.06,57.53,2.87,345.57,520.07,463.07,619.22,YES,5305.16
region_1029,1185.44,974.43,595.47,542.63,148.65,72.15,51.83,31.73,376.16,352.48,255.68,859.51,YES,5446.160000000001
region_1030,778.35,1034.54,737.49,384.48,195.35,67.76,16.28,3.28,378.7,305.89,757.23,596.05,NO,5255.400000000001
region_1031,620.78,745.29,541.88,453.5,167.24,67.83,6.98,28.52,294.99,187.56,698.96,600.82,NO,4414.349999999999
region_1032,1021.82,1078.41,658.54,575.17,217.19,32.27,20.71,34.99,446.27,417.85,591.96,939.16,YES,6034.34
region_1033,842.9,1177.11,516.42,589.65,221.7,21.87,46.69,22.1,311.88,224.68,257.48,651.65,YES,4884.129999999999
region_1034,751.91,910.23,565.59,353.52,104.26,52.4,15.37,13.12,432.94,672.54,592.05,649.53,NO,5113.46
